Europe & Central Asia (IDA & IBRD countries),407.5024714,456.122487,475.0977406,502.7846348,554.2802742,407.5024714,456.122487,475.0977406,502.7846348,554.2802742
Togo,51.94157028,52.20333481,53.06715393,49.42482758,53.49979782,51.94157028,52.20333481,53.06715393,49.42482758,53.49979782
Thailand,230.6077423,247.9945374,275.6711121,294.460083,305.0879211,230.6077423,247.9945374,275.6711121,294.460083,305.0879211
Tajikistan,55.80455017,57.87272263,59.66415405,61.76633072,69.69489288,55.80455017,57.87272263,59.66415405,61.76633072,69.69489288
Turkmenistan,408.1997681,461.3667908,457.069458,488.6238403,483.7401123,408.1997681,461.3667908,457.069458,488.6238403,483.7401123
Latin America & the Caribbean (IDA & IBRD countries),620.9423307,713.1355906,661.906998,647.6657782,582.7832187,620.9423307,713.1355906,661.906998,647.6657782,582.7832187
Timor-Leste,92.97782898,86.74957275,78.94738007,79.26290131,120.8697434,92.97782898,86.74957275,78.94738007,79.26290131,120.8697434
Middle East & North Africa (IDA & IBRD countries),252.8261467,255.6590899,263.3488393,266.9662776,295.8592812,252.8261467,255.6590899,263.3488393,266.9662776,295.8592812
Tonga,191.9367218,212.5710297,219.2879334,229.9441071,248.0395813,191.9367218,212.5710297,219.2879334,229.9441071,248.0395813
South Asia (IDA & IBRD),56.63307064,55.37377011,56.17903908,58.04461633,55.72859422,56.63307064,55.37377011,56.17903908,58.04461633,55.72859422
Sub-Saharan Africa (IDA & IBRD countries),77.73407127,79.28972793,78.93244544,77.2789558,73.79237073,77.73407127,79.28972793,78.93244544,77.2789558,73.79237073
Trinidad and Tobago,1041.016235,1058.943115,1055.903564,1071.89624,1030.712402,1041.016235,1058.943115,1055.903564,1071.89624,1030.712402
Tunisia,237.5818634,220.8433991,212.3795776,189.7496948,221.6846771,237.5818634,220.8433991,212.3795776,189.7496948,221.6846771
Turkey,459.9298096,437.3692932,387.6564941,397.4091187,395.2404175,459.9298096,437.3692932,387.6564941,397.4091187,395.2404175
Tuvalu,519.9994507,660.2289429,801.1676025,1033.866821,1071.309814,519.9994507,660.2289429,801.1676025,1033.866821,1071.309814
Tanzania,36.26340103,38.65550995,40.83135605,39.56215286,39.30883408,36.26340103,38.65550995,40.83135605,39.56215286,39.30883408
Uganda,39.13254166,31.47759247,32.99159622,33.40487289,33.90138245,39.13254166,31.47759247,32.99159622,33.40487289,33.90138245
Ukraine,157.1165009,186.671402,221.4702911,246.9130249,269.7290039,157.1165009,186.671402,221.4702911,246.9130249,269.7290039
Upper middle income,415.4275322,466.1310355,491.7714019,511.8565008,527.2197033,415.4275322,466.1310355,491.7714019,511.8565008,527.2197033
Uruguay,1454.547119,1655.832397,1697.014526,1677.0979,1429.512695,1454.547119,1655.832397,1697.014526,1677.0979,1429.512695
United States of America,9594.743164,9904.237305,10284.55469,10661.02832,11702.40918,9594.743164,9904.237305,10284.55469,10661.02832,11702.40918
Uzbekistan,129.1242218,93.04522705,82.33687592,98.5874176,120.5044403,129.1242218,93.04522705,82.33687592,98.5874176,120.5044403
St. Vincent and the Grenadines,317.7953796,337.1643982,347.6523438,375.0258179,401.6103516,317.7953796,337.1643982,347.6523438,375.0258179,401.6103516
"Venezuela, RB",367.7256165,366.6420593,165.3462372,113.2597885,142.4585877,367.7256165,366.6420593,165.3462372,113.2597885,142.4585877
British Virgin Islands,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,
Vietnam,124.7439957,141.0113831,164.2366791,173.6504517,166.231842,124.7439957,141.0113831,164.2366791,173.6504517,166.231842
Vanuatu,80.8219223,83.77519226,102.075119,101.974411,114.2296219,80.8219223,83.77519226,102.075119,101.974411,114.2296219
World,1002.778579,1041.793491,1086.719363,1103.031014,1177.14753,1002.778579,1041.793491,1086.719363,1103.031014,1177.14753
Samoa,202.2115326,217.3907166,197.9048462,239.131958,202.4341888,202.2115326,217.3907166,197.9048462,239.131958,202.4341888
Kosovo,,,,,,,,,,
"Yemen, Rep.",,,,,,,,,,
South Africa,463.344635,536.7772217,569.2736816,550.4802246,489.6435852,463.344635,536.7772217,569.2736816,550.4802246,489.6435852
Zambia,55.98469543,65.82121277,74.59753418,67.4577713,53.75365829,55.98469543,65.82121277,74.59753418,67.4577713,53.75365829
Zimbabwe,106.1896973,92.25431061,114.6335983,54.80850601,50.67650986,106.1896973,92.25431061,114.6335983,54.80850601,50.67650986
